,index,contribution_id,features,personId,pred,pred_conf
1312,1312,58ec90b56bb85a00019c4f35,"Sidika  Karakas uc davis school of medicine Endocrine Diseases Other,Diabetes Mellitus,Topic: Metabolic,Diabetes General,Topic: Endocrinology,Cancer Treatment/Therapy General Endocrine Diseases Other,Diabetes Mellitus,Topic: Metabolic,Diabetes General,Topic: Endocrinology,Cancer Treatment/Therapy General Endocrine Diseases Other Diabetes Mellitus Topic: Metabolic Diabetes General Topic: Endocrinology Cancer Treatment/Therapy General",1300152159112,1300152159112,0.0
1313,1313,58ec91886bb85a00019c4fdd,Sidika  Karakas uc davis school of medicine Asthma Control Asthma Control Asthma Control,1300152159112,1300152159112,0.0
1314,1314,58ec92d66bb85a00019c5081,"Sidika  Karakas uc davis school of medicine Therapy plain only,Vitamin D,Therapy General Therapy plain only,Vitamin D,Therapy General Therapy plain only Vitamin D Therapy General",1300152159112,1300152159112,0.0
1315,1315,58ec930216fab2000175df2c,"Sidika  Karakas uc davis school of medicine Topic: Metabolic,Endocrine Diseases Other,Diabetes Mellitus,Diabetes General,Cancer Treatment/Therapy General,Topic: Endocrinology Topic: Metabolic,Endocrine Diseases Other,Diabetes Mellitus,Diabetes General,Cancer Treatment/Therapy General,Topic: Endocrinology Topic: Metabolic Endocrine Diseases Other Diabetes Mellitus Diabetes General Cancer Treatment/Therapy General Topic: Endocrinology",1300152159112,1300152159112,0.0
1316,1316,58ecb0bc6bb85a00019c5f25,"Harry L Janssen erasmus mc, rotterdam, netherlands Topic: Hepatology,HCV Drugs,Health,Therapy General,Hepatology General,HCV - Drugs,Efficacy/Effectiveness General,Topic: Gastroenterology,Therapy plain only,Infections / Pathogens,Health Outcomes,Viral Infections,Hepatitis C (HCV),Abdominal Surgery,Topic: Infections Topic: Hepatology,HCV Drugs,Health,Therapy General,Hepatology General,HCV - Drugs,Efficacy/Effectiveness General,Topic: Gastroenterology,Therapy plain only,Infections / Pathogens,Health Outcomes,Viral Infections,Hepatitis C (HCV),Abdominal Surgery,Topic: Infections Topic: Hepatology HCV Drugs Health Therapy General Hepatology General HCV - Drugs Efficacy/Effectiveness General Topic: Gastroenterology Therapy plain only Infections / Pathogens Health Outcomes Viral Infections Hepatitis C (HCV) Abdominal Surgery Topic: Infections",1300152178112,1300152178112,0.96
1317,1317,58ecb22b9749f50001107838,"Sowdhamini S. Wallace  Hospital,Health,Drugs_General,Pediatrics,Therapy General Hospital,Health,Drugs_General,Pediatrics,Therapy General Hospital Health Drugs_General Pediatrics Therapy General",1300152177113,1300152177113,0.0
1318,1318,58ed11948b4fbc0001a11321,"Sidika E. Karakas university of california, davis Endocrine Diseases Other,Diabetes General,Topic: Metabolic,Diabetes Mellitus,Cancer Treatment/Therapy General,Topic: Endocrinology Endocrine Diseases Other,Diabetes General,Topic: Metabolic,Diabetes Mellitus,Cancer Treatment/Therapy General,Topic: Endocrinology Endocrine Diseases Other Diabetes General Topic: Metabolic Diabetes Mellitus Cancer Treatment/Therapy General Topic: Endocrinology",1300152159112,1300152159112,0.0
1319,1319,58ed11ba8b4fbc0001a11339,"Sidika E. Karakas university of california, davis Therapy General,Therapy plain only,Diabetes Mellitus - Clinical,Cancer Treatment/Therapy General,Topic: Metabolic,Diabetes Mellitus,Topic: Endocrinology,Diabetes General,Endocrine Diseases Other Therapy General,Therapy plain only,Diabetes Mellitus - Clinical,Cancer Treatment/Therapy General,Topic: Metabolic,Diabetes Mellitus,Topic: Endocrinology,Diabetes General,Endocrine Diseases Other Therapy General Therapy plain only Diabetes Mellitus - Clinical Cancer Treatment/Therapy General Topic: Metabolic Diabetes Mellitus Topic: Endocrinology Diabetes General Endocrine Diseases Other",1300152159112,1300152159112,0.0
1320,1320,58ed121d8b4fbc0001a11381,"Sidika E. Karakas university of california, davis Weight Change,Diabetes Mellitus,Topic: Gynecology & Obstetrics,Cancer Treatment/Therapy General,Topic: Endocrinology,Diabetes - Weight Loss,Endocrine Diseases Other,Polycystic Ovary Syndrome,Benign Gynecologic Conditions,Topic: Metabolic,Diabetes General,Weight Loss Weight Change,Diabetes Mellitus,Topic: Gynecology & Obstetrics,Cancer Treatment/Therapy General,Topic: Endocrinology,Diabetes - Weight Loss,Endocrine Diseases Other,Polycystic Ovary Syndrome,Benign Gynecologic Conditions,Topic: Metabolic,Diabetes General,Weight Loss Weight Change Diabetes Mellitus Topic: Gynecology & Obstetrics Cancer Treatment/Therapy General Topic: Endocrinology Diabetes - Weight Loss Endocrine Diseases Other Polycystic Ovary Syndrome Benign Gynecologic Conditions Topic: Metabolic Diabetes General Weight Loss",1300152159112,1300152159112,0.0
1321,1321,58ed12438b4fbc0001a11399,"Sidika E. Karakas university of california, davis Topic: Endocrinology,Endocrine Diseases Other,Diabetes General,Topic: Metabolic,Cancer Treatment/Therapy General,Diabetes Mellitus Topic: Endocrinology,Endocrine Diseases Other,Diabetes General,Topic: Metabolic,Cancer Treatment/Therapy General,Diabetes Mellitus Topic: Endocrinology Endocrine Diseases Other Diabetes General Topic: Metabolic Cancer Treatment/Therapy General Diabetes Mellitus",1300152159112,1300152159112,0.0
1322,1322,58ed234f8b4fbc0001a11c45,"Sidika E. Karakas university of california, davis Topic: Endocrinology,Endocrine Diseases Other,Therapy plain only,Diabetes Mellitus - Clinical,Diabetes Mellitus,Cancer Treatment/Therapy General,Diabetes General,Therapy General,Topic: Metabolic Topic: Endocrinology,Endocrine Diseases Other,Therapy plain only,Diabetes Mellitus - Clinical,Diabetes Mellitus,Cancer Treatment/Therapy General,Diabetes General,Therapy General,Topic: Metabolic Topic: Endocrinology Endocrine Diseases Other Therapy plain only Diabetes Mellitus - Clinical Diabetes Mellitus Cancer Treatment/Therapy General Diabetes General Therapy General Topic: Metabolic",1300152159112,1300152159112,0.0
1323,1323,58ed23be8b4fbc0001a11ca1,"Sidika E. Karakas uc davis school of medicine Topic: Endocrinology,Endocrine Diseases Other,Diabetes Mellitus,Cancer Treatment/Therapy General,Topic: Metabolic,Diabetes General Topic: Endocrinology,Endocrine Diseases Other,Diabetes Mellitus,Cancer Treatment/Therapy General,Topic: Metabolic,Diabetes General Topic: Endocrinology Endocrine Diseases Other Diabetes Mellitus Cancer Treatment/Therapy General Topic: Metabolic Diabetes General",1300152159112,1300152159112,0.0
1324,1324,58ed3243c98e7e00017d9e23,"Sidika E. Karakas department of internal medicine uc davis school of medicine Topic: Metabolic,Topic: Endocrinology,Endocrine Diseases Other,Cancer Treatment/Therapy General,Diabetes General,Diabetes Mellitus Topic: Metabolic,Topic: Endocrinology,Endocrine Diseases Other,Cancer Treatment/Therapy General,Diabetes General,Diabetes Mellitus Topic: Metabolic Topic: Endocrinology Endocrine Diseases Other Cancer Treatment/Therapy General Diabetes General Diabetes Mellitus",1300152159112,1300152159112,0.0
1325,1325,58ed330ac98e7e00017d9eb3,"Sidika E. Karakas department of internal medicine uc davis school of medicine Cancer Treatment/Therapy General,Topic: Endocrinology,Topic: Metabolic,Diabetes Mellitus,Diabetes General,Endocrine Diseases Other Cancer Treatment/Therapy General,Topic: Endocrinology,Topic: Metabolic,Diabetes Mellitus,Diabetes General,Endocrine Diseases Other Cancer Treatment/Therapy General Topic: Endocrinology Topic: Metabolic Diabetes Mellitus Diabetes General Endocrine Diseases Other",1300152159112,1300152159112,0.0
1326,1326,58ed35e6c98e7e00017da00f,"Sidika E. Karakas department of internal medicine uc davis school of medicine Topic: Endocrinology,Diabetes Mellitus,Diabetes General,Cancer Treatment/Therapy General,Endocrine Diseases Other,Topic: Metabolic Topic: Endocrinology,Diabetes Mellitus,Diabetes General,Cancer Treatment/Therapy General,Endocrine Diseases Other,Topic: Metabolic Topic: Endocrinology Diabetes Mellitus Diabetes General Cancer Treatment/Therapy General Endocrine Diseases Other Topic: Metabolic",1300152159112,1300152159112,0.0
1327,1327,58ed385bc98e7e00017da11f,"Sidika E. Karakas department of internal medicine uc davis school of medicine Topic: Metabolic,Cancer Treatment/Therapy General,Diabetes General,Topic: Endocrinology,Endocrine Diseases Other,Benign Gynecologic Conditions,Adolescents / Young Adults,Topic: Gynecology & Obstetrics,Diabetes Mellitus,Polycystic Ovary Syndrome Topic: Metabolic,Cancer Treatment/Therapy General,Diabetes General,Topic: Endocrinology,Endocrine Diseases Other,Benign Gynecologic Conditions,Adolescents / Young Adults,Topic: Gynecology & Obstetrics,Diabetes Mellitus,Polycystic Ovary Syndrome Topic: Metabolic Cancer Treatment/Therapy General Diabetes General Topic: Endocrinology Endocrine Diseases Other Benign Gynecologic Conditions Adolescents / Young Adults Topic: Gynecology & Obstetrics Diabetes Mellitus Polycystic Ovary Syndrome",1300152159112,1300152159112,0.0
1328,1328,58ed3b2b5b360a000105175c,"Sidika E. Karakas uc davis school of medicine Obesity General,Diabetes General,Overweight,Cancer Treatment/Therapy General,Endocrine Diseases Other,Drugs_General,Obesity - Drugs,Anti-Obesity Drugs,Topic: Endocrinology,Obesity - Clinical,Obesity,Diabetes Subgroups - Obesity,Topic: Metabolic,Diabetes Mellitus Obesity General,Diabetes General,Overweight,Cancer Treatment/Therapy General,Endocrine Diseases Other,Drugs_General,Obesity - Drugs,Anti-Obesity Drugs,Topic: Endocrinology,Obesity - Clinical,Obesity,Diabetes Subgroups - Obesity,Topic: Metabolic,Diabetes Mellitus Obesity General Diabetes General Overweight Cancer Treatment/Therapy General Endocrine Diseases Other Drugs_General Obesity - Drugs Anti-Obesity Drugs Topic: Endocrinology Obesity - Clinical Obesity Diabetes Subgroups - Obesity Topic: Metabolic Diabetes Mellitus",1300152159112,1300152159112,0.0
1329,1329,58edf16beadea50001e49602,"Harry L. A. Janssen  Therapy plain only,Hepatitis B,Pediatric Infectious Disease,Therapy General,Topic: Gastroenterology,Pediatric Gastroenterology,Drugs_General,Topic: Hepatology,Infections / Pathogens,Abdominal Surgery,Pediatrics,Hepatology General,Topic: Infections,Viral Infections Therapy plain only,Hepatitis B,Pediatric Infectious Disease,Therapy General,Topic: Gastroenterology,Pediatric Gastroenterology,Drugs_General,Topic: Hepatology,Infections / Pathogens,Abdominal Surgery,Pediatrics,Hepatology General,Topic: Infections,Viral Infections Therapy plain only Hepatitis B Pediatric Infectious Disease Therapy General Topic: Gastroenterology Pediatric Gastroenterology Drugs_General Topic: Hepatology Infections / Pathogens Abdominal Surgery Pediatrics Hepatology General Topic: Infections Viral Infections",1300152178112,1300152178112,0.96
1330,1330,58ee4fbc550cae0001fc33b0,"Carole  Dennie the ottawa hospital Imaging General,Imaging,Therapy General,Diagnosis,Therapy plain only,Topic: Radiology Imaging General,Imaging,Therapy General,Diagnosis,Therapy plain only,Topic: Radiology Imaging General Imaging Therapy General Diagnosis Therapy plain only Topic: Radiology",1300152167113,1300152167113,0.0
1331,1331,58ef0463c1732000019d4322,"Sten  Fredrikson stockholm, swe Health,Topic: Neurology,Drugs_General,Therapy General,Mental Disorders,Neurotoxicity General,Topic: Psychiatry,Therapy plain only,Cognitive Disorders,Central Nervous System Diseases,Cognitive symptoms,Brain Diseases,Nervous System Diseases,Cognitive Disorders General,Cognitive Disorders - Drugs Health,Topic: Neurology,Drugs_General,Therapy General,Mental Disorders,Neurotoxicity General,Topic: Psychiatry,Therapy plain only,Cognitive Disorders,Central Nervous System Diseases,Cognitive symptoms,Brain Diseases,Nervous System Diseases,Cognitive Disorders General,Cognitive Disorders - Drugs Health Topic: Neurology Drugs_General Therapy General Mental Disorders Neurotoxicity General Topic: Psychiatry Therapy plain only Cognitive Disorders Central Nervous System Diseases Cognitive symptoms Brain Diseases Nervous System Diseases Cognitive Disorders General Cognitive Disorders - Drugs",1300152179113,1300152179113,0.0
1332,1332,58ef062bc1732000019d445e,"Sten  Fredrikson stockholm, swe   ",1300152179113,1300152179113,0.0
1333,1333,58ef3a07e908f800016619e2,"Matthew M Hutter boston, ma Surgery General,Topic: Surgery,Surgery,Cancer Treatment/Therapy General Surgery General,Topic: Surgery,Surgery,Cancer Treatment/Therapy General Surgery General Topic: Surgery Surgery Cancer Treatment/Therapy General",10011113,10011113,0.0
1334,1334,58ef9abd5b987900011df1d5,H.  Deubzer berlin   ,1300152175113,1300152175113,0.0
1335,1335,58f014319d0a4100017bf0e0,"Gary  Johnson lineberger comprehensive cancer center, chapel hill, nc, usa Resistance General,AsthmaTargeted Therapy,Oncology General,Solid Tumors plus Hemato-Onc [All],Systemic Cancer Therapy,Therapy General,Oncology - Drugs,Targeted Cancer Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Cancer Drugs [All],Therapy plain only,Targeted Therapy General,Cancer Therapy Resistance General,AsthmaTargeted Therapy,Oncology General,Solid Tumors plus Hemato-Onc [All],Systemic Cancer Therapy,Therapy General,Oncology - Drugs,Targeted Cancer Therapy,Solid Tumors/HemOnc - Chemo/Targeted Therapy,Cancer Drugs [All],Therapy plain only,Targeted Therapy General,Cancer Therapy Resistance General AsthmaTargeted Therapy Oncology General Solid Tumors plus Hemato-Onc [All] Systemic Cancer Therapy Therapy General Oncology - Drugs Targeted Cancer Therapy Solid Tumors/HemOnc - Chemo/Targeted Therapy Cancer Drugs [All] Therapy plain only Targeted Therapy General Cancer Therapy",1489748356621188112,1489748356621188112,0.0
1336,1336,58f0b2a366cb350001eb2ca1,"Sidika  Karakas uc davis Benign Gynecologic Conditions,Cardiometabolic,Topic: Gynecology & Obstetrics,Overweight,Polycystic Ovary Syndrome,Obesity - Polycystic Ovary Syndrome,non cancer,Topic: Biology/Chemistry,Insulin Resistance,Receptor/Pathway,Biochemistry General,Pathway,Topic: Metabolic,Obesity General,Resistance General,Topic: Endocrinology,Obesity Benign Gynecologic Conditions,Cardiometabolic,Topic: Gynecology & Obstetrics,Overweight,Polycystic Ovary Syndrome,Obesity - Polycystic Ovary Syndrome,non cancer,Topic: Biology/Chemistry,Insulin Resistance,Receptor/Pathway,Biochemistry General,Pathway,Topic: Metabolic,Obesity General,Resistance General,Topic: Endocrinology,Obesity Benign Gynecologic Conditions Cardiometabolic Topic: Gynecology & Obstetrics Overweight Polycystic Ovary Syndrome Obesity - Polycystic Ovary Syndrome non cancer Topic: Biology/Chemistry Insulin Resistance Receptor/Pathway Biochemistry General Pathway Topic: Metabolic Obesity General Resistance General Topic: Endocrinology Obesity",1300152159112,1300152159112,0.0
1337,1337,58f110b508a70f00018813cd,"N.  Vogelzang u.s. oncology research comprehensive cancer centers of nevada Health,Real World Data in Oncology,Angiogenesis Inhibitors General,Kidney Cancer - Drugs - Efficacy,Renal Cell Carcinoma (RCC),Efficacy/Effectiveness General,Oncology - Outcomes/Economics,Patients,Cancer Drugs [All],Oncology - Health Outcomes,Pancreatic Cancer-Pipeline,Health Economics and Outcomes (HEOR) in Oncology,Topic: Economics,Oncology - Drugs,Cancer Therapy,Real World Data General,Oncology - Drugs - Economics,Real World Data,Therapy plain only,Health Outcomes,Oncology - Drugs - Safety/Efficacy,Cancer Real World Treatment Patterns,Kidney Cancer,Topic: Urology,Sunitinib (SUTENT®),Systemic Cancer Therapy,Kidney Cancer - Metastatic/Advanced Stage,Solid Tumors plus Hemato-Onc [All],Oncology - Economics,FLT3 Inhibitors, 1st Generation,Oncology General,Cancer Treatment/Therapy General,Topic: Solid Tumors,Therapy General,Kidney Cancer - Advanced Stage,VEGF Inhibitors,Genitourinary Cancers - Metastatic/Advanced Stage,Economics,Medicare,Targeted Therapy General,Pazopanib (VOTRIENT®),Tyrosine Kinase Inhibitors (TKI),AsthmaTargeted Therapy,VEGF-Receptor Inhibitors,Targeted Cancer Therapy,Kidney Cancer - VEGFR-Inhibitors,Genitourinary Cancers [All],Kidney Cancer - Chemo/Targeted Therapy,Kidney Cancer - Drugs,Kidney Cancer [All],Health Economics / Outcomes / Real World,Kidney Cancer - Tyrosine Kinase Inhibitors,Renal Cell Carcinoma (RCC) [All],Genitourinary Cancers - Drugs,Angiogenesis Inhibitors,Solid Tumors/HemOnc - Chemo/Targeted Therapy,FLT3 Inhibitors,Genitourinary Cancers,Kidney Cancer - Angiogenesis Inhibitors,Solid Tumors General,Genitourinary Cancers - Targeted Therapy Health,Real World Data in Oncology,Angiogenesis Inhibitors General,Kidney Cancer - Drugs - Efficacy,Renal Cell Carcinoma (RCC),Efficacy/Effectiveness General,Oncology - Outcomes/Economics,Patients,Cancer Drugs [All],Oncology - Health Outcomes,Pancreatic Cancer-Pipeline,Health Economics and Outcomes (HEOR) in Oncology,Topic: Economics,Oncology - Drugs,Cancer Therapy,Real World Data General,Oncology - Drugs - Economics,Real World Data,Therapy plain only,Health Outcomes,Oncology - Drugs - Safety/Efficacy,Cancer Real World Treatment Patterns,Kidney Cancer,Topic: Urology,Sunitinib (SUTENT®),Systemic Cancer Therapy,Kidney Cancer - Metastatic/Advanced Stage,Solid Tumors plus Hemato-Onc [All],Oncology - Economics,FLT3 Inhibitors, 1st Generation,Oncology General,Cancer Treatment/Therapy General,Topic: Solid Tumors,Therapy General,Kidney Cancer - Advanced Stage,VEGF Inhibitors,Genitourinary Cancers - Metastatic/Advanced Stage,Economics,Medicare,Targeted Therapy General,Pazopanib (VOTRIENT®),Tyrosine Kinase Inhibitors (TKI),AsthmaTargeted Therapy,VEGF-Receptor Inhibitors,Targeted Cancer Therapy,Kidney Cancer - VEGFR-Inhibitors,Genitourinary Cancers [All],Kidney Cancer - Chemo/Targeted Therapy,Kidney Cancer - Drugs,Kidney Cancer [All],Health Economics / Outcomes / Real World,Kidney Cancer - Tyrosine Kinase Inhibitors,Renal Cell Carcinoma (RCC) [All],Genitourinary Cancers - Drugs,Angiogenesis Inhibitors,Solid Tumors/HemOnc - Chemo/Targeted Therapy,FLT3 Inhibitors,Genitourinary Cancers,Kidney Cancer - Angiogenesis Inhibitors,Solid Tumors General,Genitourinary Cancers - Targeted Therapy Health Real World Data in Oncology Angiogenesis Inhibitors General Kidney Cancer - Drugs - Efficacy Renal Cell Carcinoma (RCC) Efficacy/Effectiveness General Oncology - Outcomes/Economics Patients Cancer Drugs [All] Oncology - Health Outcomes Pancreatic Cancer-Pipeline Health Economics and Outcomes (HEOR) in Oncology Topic: Economics Oncology - Drugs Cancer Therapy Real World Data General Oncology - Drugs - Economics Real World Data Therapy plain only Health Outcomes Oncology - Drugs - Safety/Efficacy Cancer Real World Treatment Patterns Kidney Cancer Topic: Urology Sunitinib (SUTENT®) Systemic Cancer Therapy Kidney Cancer - Metastatic/Advanced Stage Solid Tumors plus Hemato-Onc [All] Oncology - Economics FLT3 Inhibitors, 1st Generation Oncology General Cancer Treatment/Therapy General Topic: Solid Tumors Therapy General Kidney Cancer - Advanced Stage VEGF Inhibitors Genitourinary Cancers - Metastatic/Advanced Stage Economics Medicare Targeted Therapy General Pazopanib (VOTRIENT®) Tyrosine Kinase Inhibitors (TKI) AsthmaTargeted Therapy VEGF-Receptor Inhibitors Targeted Cancer Therapy Kidney Cancer - VEGFR-Inhibitors Genitourinary Cancers [All] Kidney Cancer - Chemo/Targeted Therapy Kidney Cancer - Drugs Kidney Cancer [All] Health Economics / Outcomes / Real World Kidney Cancer - Tyrosine Kinase Inhibitors Renal Cell Carcinoma (RCC) [All] Genitourinary Cancers - Drugs Angiogenesis Inhibitors Solid Tumors/HemOnc - Chemo/Targeted Therapy FLT3 Inhibitors Genitourinary Cancers Kidney Cancer - Angiogenesis Inhibitors Solid Tumors General Genitourinary Cancers - Targeted Therapy",10005113,10005113,0.0
